checked_at,job_id,method_detail,state,live_generation_tok_s,live_generation_samples,live_speedup_vs_baseline,live_mean_acceptance_length,live_accepted_tok_s,live_drafted_tok_s,live_draft_acceptance_pct,live_spec_samples,latest_generation_line,latest_spec_line,logs_dir
2026-06-13T09:22:49+02:00,3288484,baseline,RUNNING,7.78,5,1.000,,,,,0,"INFO 06-13 00:22:47 [loggers.py:271] Engine 000: Avg prompt throughput: 0.0 tokens/s, Avg generation throughput: 7.8 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 1.3%, Prefix cache hit rate: 21.1%",,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qwen235b_a22b_math500_osl32k_oci_tp4_fp8kv_baseline_offset0_n4_isl4096_osl32768_bs1_2_k0_20260613_oci_math
2026-06-13T09:22:51+02:00,3288487,suffix_k32,FAILED,,0,,,,,,0,,,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qwen235b_a22b_math500_osl32k_oci_tp4_fp8kv_suffix_offset0_n4_isl4096_osl32768_bs1_2_k32_20260613_oci_math
2026-06-13T09:22:52+02:00,3288488,pard_k5,RUNNING,52.00,5,6.684,4.00,39.01,64.89,60.12,5,"INFO 06-13 00:22:50 [loggers.py:271] Engine 000: Avg prompt throughput: 0.0 tokens/s, Avg generation throughput: 51.3 tokens/s, Running: 2 reqs, Waiting: 0 reqs, GPU KV cache usage: 1.8%, Prefix cache hit rate: 59.3%","INFO 06-13 00:22:50 [metrics.py:101] SpecDecoding metrics: Mean acceptance length: 3.95, Accepted throughput: 38.32 tokens/s, Drafted throughput: 64.86 tokens/s, Accepted: 384 tokens, Drafted: 650 tokens, Per-position acceptance rate: 0.969, 0.869, 0.623, 0.354, 0.138, Avg Draft acceptance rate: 59.1%",/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qwen235b_a22b_math500_osl32k_oci_tp4_fp8kv_pard_offset0_n4_isl4096_osl32768_bs1_2_k5_20260613_oci_math
2026-06-13T09:22:53+02:00,3288490,official_pard2_k1,RUNNING,5.64,5,0.725,1.02,0.08,5.55,1.44,5,"INFO 06-13 00:22:47 [loggers.py:271] Engine 000: Avg prompt throughput: 0.0 tokens/s, Avg generation throughput: 5.8 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.9%, Prefix cache hit rate: 21.1%","INFO 06-13 00:22:47 [metrics.py:101] SpecDecoding metrics: Mean acceptance length: 1.04, Accepted throughput: 0.20 tokens/s, Drafted throughput: 5.56 tokens/s, Accepted: 2 tokens, Drafted: 56 tokens, Per-position acceptance rate: 0.036, Avg Draft acceptance rate: 3.6%",/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qwen235b_a22b_math500_osl32k_oci_tp4_fp8kv_pard2_offset0_n4_isl4096_osl32768_bs1_2_k1_20260613_oci_math
2026-06-13T09:22:55+02:00,3288491,eagle3_k3,RUNNING,25.62,5,3.293,3.10,17.41,24.81,69.96,5,"INFO 06-13 00:21:32 [loggers.py:271] Engine 000: Avg prompt throughput: 0.0 tokens/s, Avg generation throughput: 20.5 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 1.6%, Prefix cache hit rate: 34.6%","INFO 06-13 00:21:32 [metrics.py:101] SpecDecoding metrics: Mean acceptance length: 2.85, Accepted throughput: 13.27 tokens/s, Drafted throughput: 21.55 tokens/s, Accepted: 133 tokens, Drafted: 216 tokens, Per-position acceptance rate: 1.000, 0.708, 0.139, Avg Draft acceptance rate: 61.6%",/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qwen235b_a22b_math500_osl32k_oci_tp4_fp8kv_eagle3_offset0_n4_isl4096_osl32768_bs1_2_k3_20260613_oci_math
2026-06-13T09:22:56+02:00,3288594,suffix_k32,COMPLETED,88.70,5,11.401,11.25,80.82,92.64,87.22,5,"INFO 06-12 22:38:08 [loggers.py:271] Engine 000: Avg prompt throughput: 0.0 tokens/s, Avg generation throughput: 87.3 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 1.5%, Prefix cache hit rate: 59.3%","INFO 06-12 22:38:08 [metrics.py:101] SpecDecoding metrics: Mean acceptance length: 11.22, Accepted throughput: 79.50 tokens/s, Drafted throughput: 91.47 tokens/s, Accepted: 797 tokens, Drafted: 917 tokens, Per-position acceptance rate: 1.000, 1.000, 1.000, 1.000, 1.000, 1.000, 0.744, 0.744, 0.744, 0.744, 0.744, 0.500, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, Avg Draft acceptance rate: 86.9%",/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qwen235b_a22b_math500_osl32k_oci_tp4_fp8kv_suffix_offset0_n4_isl4096_osl32768_bs1_2_k32_20260613_oci_math_suffix_py312_retry1
2026-06-13T09:22:58+02:00,3288918,pard_k9,RUNNING,40.56,5,5.213,3.23,28.01,112.94,24.80,5,"INFO 06-13 00:22:53 [loggers.py:271] Engine 000: Avg prompt throughput: 0.0 tokens/s, Avg generation throughput: 40.6 tokens/s, Running: 2 reqs, Waiting: 0 reqs, GPU KV cache usage: 3.7%, Prefix cache hit rate: 56.5%","INFO 06-13 00:22:53 [metrics.py:101] SpecDecoding metrics: Mean acceptance length: 3.24, Accepted throughput: 28.04 tokens/s, Drafted throughput: 112.77 tokens/s, Accepted: 282 tokens, Drafted: 1134 tokens, Per-position acceptance rate: 0.873, 0.675, 0.460, 0.095, 0.063, 0.063, 0.008, 0.000, 0.000, Avg Draft acceptance rate: 24.9%",/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qwen235b_a22b_math500_osl32k_oci_tp4_fp8kv_pard_offset0_n4_isl4096_osl32768_bs1_2_k9_20260613_oci_math_drafter_k9
2026-06-13T09:22:59+02:00,3288922,official_pard2_k9,RUNNING,6.60,5,0.848,1.00,0.00,59.30,0.00,5,"INFO 06-13 00:22:52 [loggers.py:271] Engine 000: Avg prompt throughput: 0.0 tokens/s, Avg generation throughput: 6.6 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 1.9%, Prefix cache hit rate: 43.6%","INFO 06-13 00:22:52 [metrics.py:101] SpecDecoding metrics: Mean acceptance length: 1.00, Accepted throughput: 0.00 tokens/s, Drafted throughput: 59.25 tokens/s, Accepted: 0 tokens, Drafted: 594 tokens, Per-position acceptance rate: 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, Avg Draft acceptance rate: 0.0%",/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qwen235b_a22b_math500_osl32k_oci_tp4_fp8kv_pard2_offset0_n4_isl4096_osl32768_bs1_2_k9_20260613_oci_math_drafter_k9
2026-06-13T09:23:00+02:00,3288926,eagle3_k9,RUNNING,44.36,5,5.702,3.24,30.65,123.29,24.84,5,"INFO 06-13 00:22:52 [loggers.py:271] Engine 000: Avg prompt throughput: 0.0 tokens/s, Avg generation throughput: 44.3 tokens/s, Running: 2 reqs, Waiting: 0 reqs, GPU KV cache usage: 2.1%, Prefix cache hit rate: 30.3%","INFO 06-13 00:22:52 [metrics.py:101] SpecDecoding metrics: Mean acceptance length: 3.23, Accepted throughput: 30.56 tokens/s, Drafted throughput: 123.23 tokens/s, Accepted: 308 tokens, Drafted: 1242 tokens, Per-position acceptance rate: 0.942, 0.703, 0.333, 0.217, 0.036, 0.000, 0.000, 0.000, 0.000, Avg Draft acceptance rate: 24.8%",/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qwen235b_a22b_math500_osl32k_oci_tp4_fp8kv_eagle3_offset0_n4_isl4096_osl32768_bs1_2_k9_20260613_oci_math_drafter_k9
2026-06-13T09:23:02+02:00,3288919,pard_k11,RUNNING,53.28,5,6.848,4.25,40.74,138.03,29.52,5,"INFO 06-13 00:23:00 [loggers.py:271] Engine 000: Avg prompt throughput: 0.0 tokens/s, Avg generation throughput: 51.4 tokens/s, Running: 2 reqs, Waiting: 0 reqs, GPU KV cache usage: 3.2%, Prefix cache hit rate: 56.5%","INFO 06-13 00:23:00 [metrics.py:101] SpecDecoding metrics: Mean acceptance length: 4.12, Accepted throughput: 38.94 tokens/s, Drafted throughput: 137.34 tokens/s, Accepted: 393 tokens, Drafted: 1386 tokens, Per-position acceptance rate: 0.992, 0.944, 0.667, 0.381, 0.127, 0.008, 0.000, 0.000, 0.000, 0.000, 0.000, Avg Draft acceptance rate: 28.4%",/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qwen235b_a22b_math500_osl32k_oci_tp4_fp8kv_pard_offset0_n4_isl4096_osl32768_bs1_2_k11_20260613_oci_math_drafter_k11
2026-06-13T09:23:03+02:00,3288921,official_pard2_k11,RUNNING,6.40,5,0.823,1.00,0.00,70.35,0.00,5,"INFO 06-13 00:22:57 [loggers.py:271] Engine 000: Avg prompt throughput: 0.0 tokens/s, Avg generation throughput: 6.4 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 1.9%, Prefix cache hit rate: 43.6%","INFO 06-13 00:22:57 [metrics.py:101] SpecDecoding metrics: Mean acceptance length: 1.00, Accepted throughput: 0.00 tokens/s, Drafted throughput: 70.17 tokens/s, Accepted: 0 tokens, Drafted: 704 tokens, Per-position acceptance rate: 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, Avg Draft acceptance rate: 0.0%",/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qwen235b_a22b_math500_osl32k_oci_tp4_fp8kv_pard2_offset0_n4_isl4096_osl32768_bs1_2_k11_20260613_oci_math_drafter_k11
2026-06-13T09:23:05+02:00,3288927,eagle3_k11,RUNNING,34.16,5,4.391,2.80,21.99,134.09,16.40,5,"INFO 06-13 00:23:02 [loggers.py:271] Engine 000: Avg prompt throughput: 0.0 tokens/s, Avg generation throughput: 32.8 tokens/s, Running: 2 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.7%, Prefix cache hit rate: 30.3%","INFO 06-13 00:23:02 [metrics.py:101] SpecDecoding metrics: Mean acceptance length: 2.70, Accepted throughput: 20.66 tokens/s, Drafted throughput: 133.91 tokens/s, Accepted: 207 tokens, Drafted: 1342 tokens, Per-position acceptance rate: 0.713, 0.525, 0.303, 0.148, 0.008, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, Avg Draft acceptance rate: 15.4%",/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qwen235b_a22b_math500_osl32k_oci_tp4_fp8kv_eagle3_offset0_n4_isl4096_osl32768_bs1_2_k11_20260613_oci_math_drafter_k11
2026-06-13T09:29:21+02:00,3288484,baseline,RUNNING,8.08,5,1.000,,,,,0,"INFO 06-13 00:29:20 [loggers.py:271] Engine 000: Avg prompt throughput: 0.0 tokens/s, Avg generation throughput: 8.1 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 1.5%, Prefix cache hit rate: 21.1%",,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qwen235b_a22b_math500_osl32k_oci_tp4_fp8kv_baseline_offset0_n4_isl4096_osl32768_bs1_2_k0_20260613_oci_math
2026-06-13T09:29:22+02:00,3288487,suffix_k32,FAILED,,0,,,,,,0,,,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qwen235b_a22b_math500_osl32k_oci_tp4_fp8kv_suffix_offset0_n4_isl4096_osl32768_bs1_2_k32_20260613_oci_math
2026-06-13T09:29:24+02:00,3288488,pard_k5,RUNNING,38.46,5,4.760,2.97,25.52,64.79,39.40,5,"INFO 06-13 00:29:23 [loggers.py:271] Engine 000: Avg prompt throughput: 0.0 tokens/s, Avg generation throughput: 40.3 tokens/s, Running: 2 reqs, Waiting: 0 reqs, GPU KV cache usage: 3.1%, Prefix cache hit rate: 59.3%","INFO 06-13 00:29:23 [metrics.py:101] SpecDecoding metrics: Mean acceptance length: 3.11, Accepted throughput: 27.35 tokens/s, Drafted throughput: 64.88 tokens/s, Accepted: 274 tokens, Drafted: 650 tokens, Per-position acceptance rate: 0.954, 0.677, 0.331, 0.085, 0.062, Avg Draft acceptance rate: 42.2%",/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qwen235b_a22b_math500_osl32k_oci_tp4_fp8kv_pard_offset0_n4_isl4096_osl32768_bs1_2_k5_20260613_oci_math
2026-06-13T09:29:25+02:00,3288490,official_pard2_k1,RUNNING,6.60,5,0.817,1.00,0.00,6.60,0.00,5,"INFO 06-13 00:29:21 [loggers.py:271] Engine 000: Avg prompt throughput: 0.0 tokens/s, Avg generation throughput: 6.6 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 1.1%, Prefix cache hit rate: 21.1%","INFO 06-13 00:29:21 [metrics.py:101] SpecDecoding metrics: Mean acceptance length: 1.00, Accepted throughput: 0.00 tokens/s, Drafted throughput: 6.61 tokens/s, Accepted: 0 tokens, Drafted: 67 tokens, Per-position acceptance rate: 0.000, Avg Draft acceptance rate: 0.0%",/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qwen235b_a22b_math500_osl32k_oci_tp4_fp8kv_pard2_offset0_n4_isl4096_osl32768_bs1_2_k1_20260613_oci_math
2026-06-13T09:29:27+02:00,3288491,eagle3_k3,COMPLETED,25.62,5,3.171,3.10,17.41,24.81,69.96,5,"INFO 06-13 00:21:32 [loggers.py:271] Engine 000: Avg prompt throughput: 0.0 tokens/s, Avg generation throughput: 20.5 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 1.6%, Prefix cache hit rate: 34.6%","INFO 06-13 00:21:32 [metrics.py:101] SpecDecoding metrics: Mean acceptance length: 2.85, Accepted throughput: 13.27 tokens/s, Drafted throughput: 21.55 tokens/s, Accepted: 133 tokens, Drafted: 216 tokens, Per-position acceptance rate: 1.000, 0.708, 0.139, Avg Draft acceptance rate: 61.6%",/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qwen235b_a22b_math500_osl32k_oci_tp4_fp8kv_eagle3_offset0_n4_isl4096_osl32768_bs1_2_k3_20260613_oci_math
2026-06-13T09:29:28+02:00,3288594,suffix_k32,COMPLETED,88.70,5,10.978,11.25,80.82,92.64,87.22,5,"INFO 06-12 22:38:08 [loggers.py:271] Engine 000: Avg prompt throughput: 0.0 tokens/s, Avg generation throughput: 87.3 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 1.5%, Prefix cache hit rate: 59.3%","INFO 06-12 22:38:08 [metrics.py:101] SpecDecoding metrics: Mean acceptance length: 11.22, Accepted throughput: 79.50 tokens/s, Drafted throughput: 91.47 tokens/s, Accepted: 797 tokens, Drafted: 917 tokens, Per-position acceptance rate: 1.000, 1.000, 1.000, 1.000, 1.000, 1.000, 0.744, 0.744, 0.744, 0.744, 0.744, 0.500, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, Avg Draft acceptance rate: 86.9%",/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qwen235b_a22b_math500_osl32k_oci_tp4_fp8kv_suffix_offset0_n4_isl4096_osl32768_bs1_2_k32_20260613_oci_math_suffix_py312_retry1
2026-06-13T09:29:29+02:00,3288918,pard_k9,RUNNING,33.40,5,4.134,2.94,22.07,102.15,21.58,5,"INFO 06-13 00:29:26 [loggers.py:271] Engine 000: Avg prompt throughput: 0.0 tokens/s, Avg generation throughput: 31.7 tokens/s, Running: 2 reqs, Waiting: 0 reqs, GPU KV cache usage: 4.8%, Prefix cache hit rate: 56.5%","INFO 06-13 00:29:26 [metrics.py:101] SpecDecoding metrics: Mean acceptance length: 2.82, Accepted throughput: 20.44 tokens/s, Drafted throughput: 101.33 tokens/s, Accepted: 207 tokens, Drafted: 1026 tokens, Per-position acceptance rate: 0.833, 0.640, 0.272, 0.070, 0.000, 0.000, 0.000, 0.000, 0.000, Avg Draft acceptance rate: 20.2%",/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qwen235b_a22b_math500_osl32k_oci_tp4_fp8kv_pard_offset0_n4_isl4096_osl32768_bs1_2_k9_20260613_oci_math_drafter_k9
2026-06-13T09:29:31+02:00,3288922,official_pard2_k9,RUNNING,6.40,5,0.792,1.00,0.00,57.88,0.00,5,"INFO 06-13 00:29:25 [loggers.py:271] Engine 000: Avg prompt throughput: 0.0 tokens/s, Avg generation throughput: 6.4 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 2.1%, Prefix cache hit rate: 43.6%","INFO 06-13 00:29:25 [metrics.py:101] SpecDecoding metrics: Mean acceptance length: 1.00, Accepted throughput: 0.00 tokens/s, Drafted throughput: 57.89 tokens/s, Accepted: 0 tokens, Drafted: 585 tokens, Per-position acceptance rate: 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, Avg Draft acceptance rate: 0.0%",/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qwen235b_a22b_math500_osl32k_oci_tp4_fp8kv_pard2_offset0_n4_isl4096_osl32768_bs1_2_k9_20260613_oci_math_drafter_k9
2026-06-13T09:29:34+02:00,3288926,eagle3_k9,RUNNING,41.82,5,5.176,3.05,28.09,123.52,22.74,5,"INFO 06-13 00:29:25 [loggers.py:271] Engine 000: Avg prompt throughput: 0.0 tokens/s, Avg generation throughput: 42.4 tokens/s, Running: 2 reqs, Waiting: 0 reqs, GPU KV cache usage: 2.9%, Prefix cache hit rate: 30.3%","INFO 06-13 00:29:25 [metrics.py:101] SpecDecoding metrics: Mean acceptance length: 3.08, Accepted throughput: 28.61 tokens/s, Drafted throughput: 123.80 tokens/s, Accepted: 287 tokens, Drafted: 1242 tokens, Per-position acceptance rate: 0.935, 0.667, 0.297, 0.138, 0.043, 0.000, 0.000, 0.000, 0.000, Avg Draft acceptance rate: 23.1%",/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qwen235b_a22b_math500_osl32k_oci_tp4_fp8kv_eagle3_offset0_n4_isl4096_osl32768_bs1_2_k9_20260613_oci_math_drafter_k9
2026-06-13T09:29:36+02:00,3288919,pard_k11,RUNNING,37.02,5,4.582,3.21,25.51,126.68,20.12,5,"INFO 06-13 00:29:33 [loggers.py:271] Engine 000: Avg prompt throughput: 0.0 tokens/s, Avg generation throughput: 35.1 tokens/s, Running: 2 reqs, Waiting: 0 reqs, GPU KV cache usage: 4.4%, Prefix cache hit rate: 56.5%","INFO 06-13 00:29:33 [metrics.py:101] SpecDecoding metrics: Mean acceptance length: 3.08, Accepted throughput: 23.71 tokens/s, Drafted throughput: 125.51 tokens/s, Accepted: 241 tokens, Drafted: 1276 tokens, Per-position acceptance rate: 0.948, 0.733, 0.336, 0.052, 0.009, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, Avg Draft acceptance rate: 18.9%",/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qwen235b_a22b_math500_osl32k_oci_tp4_fp8kv_pard_offset0_n4_isl4096_osl32768_bs1_2_k11_20260613_oci_math_drafter_k11
2026-06-13T09:29:37+02:00,3288921,official_pard2_k11,RUNNING,6.30,5,0.780,1.00,0.00,69.13,0.00,5,"INFO 06-13 00:29:30 [loggers.py:271] Engine 000: Avg prompt throughput: 0.0 tokens/s, Avg generation throughput: 6.3 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 2.1%, Prefix cache hit rate: 43.6%","INFO 06-13 00:29:30 [metrics.py:101] SpecDecoding metrics: Mean acceptance length: 1.00, Accepted throughput: 0.00 tokens/s, Drafted throughput: 69.22 tokens/s, Accepted: 0 tokens, Drafted: 693 tokens, Per-position acceptance rate: 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, Avg Draft acceptance rate: 0.0%",/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qwen235b_a22b_math500_osl32k_oci_tp4_fp8kv_pard2_offset0_n4_isl4096_osl32768_bs1_2_k11_20260613_oci_math_drafter_k11
2026-06-13T09:29:38+02:00,3288927,eagle3_k11,RUNNING,38.12,5,4.718,3.14,25.95,133.54,19.42,5,"INFO 06-13 00:29:35 [loggers.py:271] Engine 000: Avg prompt throughput: 0.0 tokens/s, Avg generation throughput: 38.5 tokens/s, Running: 2 reqs, Waiting: 0 reqs, GPU KV cache usage: 1.4%, Prefix cache hit rate: 30.3%","INFO 06-13 00:29:35 [metrics.py:101] SpecDecoding metrics: Mean acceptance length: 3.18, Accepted throughput: 26.37 tokens/s, Drafted throughput: 133.02 tokens/s, Accepted: 266 tokens, Drafted: 1342 tokens, Per-position acceptance rate: 0.926, 0.664, 0.385, 0.172, 0.033, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, Avg Draft acceptance rate: 19.8%",/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qwen235b_a22b_math500_osl32k_oci_tp4_fp8kv_eagle3_offset0_n4_isl4096_osl32768_bs1_2_k11_20260613_oci_math_drafter_k11
2026-06-13T09:37:49+02:00,3288484,baseline,RUNNING,8.10,5,1.000,,,,,0,"INFO 06-13 00:37:43 [loggers.py:271] Engine 000: Avg prompt throughput: 0.0 tokens/s, Avg generation throughput: 8.1 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.2%, Prefix cache hit rate: 17.0%",,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qwen235b_a22b_math500_osl32k_oci_tp4_fp8kv_baseline_offset0_n4_isl4096_osl32768_bs1_2_k0_20260613_oci_math
2026-06-13T09:37:50+02:00,3288487,suffix_k32,FAILED,,0,,,,,,0,,,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qwen235b_a22b_math500_osl32k_oci_tp4_fp8kv_suffix_offset0_n4_isl4096_osl32768_bs1_2_k32_20260613_oci_math
2026-06-13T09:37:52+02:00,3288488,pard_k5,RUNNING,33.08,5,4.084,2.77,21.15,59.68,35.42,5,"INFO 06-13 00:37:48 [loggers.py:271] Engine 000: Avg prompt throughput: 0.0 tokens/s, Avg generation throughput: 31.8 tokens/s, Running: 2 reqs, Waiting: 0 reqs, GPU KV cache usage: 4.4%, Prefix cache hit rate: 59.3%","INFO 06-13 00:37:48 [metrics.py:101] SpecDecoding metrics: Mean acceptance length: 2.69, Accepted throughput: 20.00 tokens/s, Drafted throughput: 59.12 tokens/s, Accepted: 203 tokens, Drafted: 600 tokens, Per-position acceptance rate: 0.875, 0.533, 0.175, 0.058, 0.050, Avg Draft acceptance rate: 33.8%",/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qwen235b_a22b_math500_osl32k_oci_tp4_fp8kv_pard_offset0_n4_isl4096_osl32768_bs1_2_k5_20260613_oci_math
2026-06-13T09:37:53+02:00,3288490,official_pard2_k1,RUNNING,6.62,5,0.817,1.00,0.00,6.62,0.00,5,"INFO 06-13 00:37:46 [loggers.py:271] Engine 000: Avg prompt throughput: 0.0 tokens/s, Avg generation throughput: 6.6 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 1.3%, Prefix cache hit rate: 21.1%","INFO 06-13 00:37:46 [metrics.py:101] SpecDecoding metrics: Mean acceptance length: 1.00, Accepted throughput: 0.00 tokens/s, Drafted throughput: 6.61 tokens/s, Accepted: 0 tokens, Drafted: 67 tokens, Per-position acceptance rate: 0.000, Avg Draft acceptance rate: 0.0%",/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qwen235b_a22b_math500_osl32k_oci_tp4_fp8kv_pard2_offset0_n4_isl4096_osl32768_bs1_2_k1_20260613_oci_math
2026-06-13T09:37:55+02:00,3288491,eagle3_k3,COMPLETED,25.62,5,3.163,3.10,17.41,24.81,69.96,5,"INFO 06-13 00:21:32 [loggers.py:271] Engine 000: Avg prompt throughput: 0.0 tokens/s, Avg generation throughput: 20.5 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 1.6%, Prefix cache hit rate: 34.6%","INFO 06-13 00:21:32 [metrics.py:101] SpecDecoding metrics: Mean acceptance length: 2.85, Accepted throughput: 13.27 tokens/s, Drafted throughput: 21.55 tokens/s, Accepted: 133 tokens, Drafted: 216 tokens, Per-position acceptance rate: 1.000, 0.708, 0.139, Avg Draft acceptance rate: 61.6%",/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qwen235b_a22b_math500_osl32k_oci_tp4_fp8kv_eagle3_offset0_n4_isl4096_osl32768_bs1_2_k3_20260613_oci_math
