domain,model,temperature,top_p,batch_size,isl,osl,method,job_id,state,tok_s_gpu,baseline_tok_s_gpu,speedup,acceptance_pct,mean_accept_len,basis,source,source_label,source_priority,logs_dir,valid_result
SWE,Qwen3-32B,0.0,1.0,1,4096.0,32768.0,baseline,,COMPLETED,8.235469320757359,8.235469320757359,1.0,,,Lyris SWE temp0/temp1 core matrix partial 2026-06-16,docs/lyris_swebench_osl32k_temp01_core_matrix_20260616_partial_metrics.csv,Lyris SWE temp0/temp1 core matrix partial 2026-06-16,45,/home/sna/vllm-runs/swe_temp01_core_20260616_home_retry/qwen32_swe_verified_osl32k_temp01_baseline_offset0_n4_isl4096_osl32768_bs1_2_20260616_swe_temp01_core_home_mount_qwen32_baseline_t00/breakdown.json,True
SWE,Qwen3-32B,0.0,1.0,2,4096.0,32768.0,baseline,,COMPLETED,16.352177242784446,16.352177242784446,1.0,,,Lyris SWE temp0/temp1 core matrix partial 2026-06-16,docs/lyris_swebench_osl32k_temp01_core_matrix_20260616_partial_metrics.csv,Lyris SWE temp0/temp1 core matrix partial 2026-06-16,45,/home/sna/vllm-runs/swe_temp01_core_20260616_home_retry/qwen32_swe_verified_osl32k_temp01_baseline_offset0_n4_isl4096_osl32768_bs1_2_20260616_swe_temp01_core_home_mount_qwen32_baseline_t00/breakdown.json,True
SWE,Qwen3-32B,0.0,1.0,1,4096.0,32768.0,eagle3_k3,,COMPLETED,19.439673473705135,8.235469320757359,2.3260684758986816,66.85853188708235,3.0057559566124703,Lyris SWE temp0/temp1 home-retry 2026-06-16,docs/lyris_swebench_osl32k_temp01_home_retry_metrics_live_20260616.csv,Lyris SWE temp0/temp1 home-retry 2026-06-16,55,/home/sna/vllm-runs/swe_temp01_core_20260616_home_retry/qwen32_swe_verified_osl32k_temp01_eagle3_offset0_n4_isl4096_osl32768_bs1_2_k3_20260616_swe_temp01_core_home_retry2_qwen32_t00/breakdown.json,True
SWE,Qwen3-32B,0.0,1.0,2,4096.0,32768.0,eagle3_k3,,COMPLETED,39.24110314917252,16.352177242784446,2.393316557373106,71.33320557046122,3.139996167113837,Lyris SWE temp0/temp1 home-retry 2026-06-16,docs/lyris_swebench_osl32k_temp01_home_retry_metrics_live_20260616.csv,Lyris SWE temp0/temp1 home-retry 2026-06-16,55,/home/sna/vllm-runs/swe_temp01_core_20260616_home_retry/qwen32_swe_verified_osl32k_temp01_eagle3_offset0_n4_isl4096_osl32768_bs1_2_k3_20260616_swe_temp01_core_home_retry2_qwen32_t00/breakdown.json,True
SWE,Qwen3-32B,0.0,1.0,1,4096.0,32768.0,suffix_k32,,COMPLETED,53.76158181694465,8.235469320757359,6.432881748142245,82.94290165217328,7.680037698062084,Lyris SWE temp0/temp1 home-retry 2026-06-16,docs/lyris_swebench_osl32k_temp01_home_retry_metrics_live_20260616.csv,Lyris SWE temp0/temp1 home-retry 2026-06-16,55,/home/sna/vllm-runs/swe_temp01_core_20260616_home_retry/qwen32_swe_verified_osl32k_temp01_suffix_offset0_n4_isl4096_osl32768_bs1_2_k32_arctic_20260616_swe_temp01_core_home_retry_qwen32_t00/breakdown.json,True
SWE,Qwen3-32B,0.0,1.0,2,4096.0,32768.0,suffix_k32,,COMPLETED,106.69867716108004,16.352177242784446,6.507556878018232,86.77304377904441,8.439623493004964,Lyris SWE temp0/temp1 home-retry 2026-06-16,docs/lyris_swebench_osl32k_temp01_home_retry_metrics_live_20260616.csv,Lyris SWE temp0/temp1 home-retry 2026-06-16,55,/home/sna/vllm-runs/swe_temp01_core_20260616_home_retry/qwen32_swe_verified_osl32k_temp01_suffix_offset0_n4_isl4096_osl32768_bs1_2_k32_arctic_20260616_swe_temp01_core_home_retry_qwen32_t00/breakdown.json,True
SWE,Qwen3-8B,0.0,1.0,1,4096.0,32768.0,baseline,,COMPLETED,42.26059745667141,42.26059745667141,1.0,,,local OCI-HSG Qwen8 PARD-1 temp0/temp1 final breakdown,docs/oci_hsg_qwen8_pard1_standalone_temp01_20260616_r4_noprof_metrics.csv,OCI-HSG Qwen8 PARD-1 temp0/temp1 r4 no-profiler 2026-06-16,50,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/oci_qwen8_pard1_temp01_20260616_r4_noprof/qwen8_swe_osl32k_oci_temp01_t00_baseline_pard1_k3_k5_offset0_n4_isl4096_osl32768_bs1_2_20260616_r4_noprof/baseline/breakdown.json,True
SWE,Qwen3-8B,0.0,1.0,2,4096.0,32768.0,baseline,,COMPLETED,74.13422078465126,74.13422078465126,1.0,,,local OCI-HSG Qwen8 PARD-1 temp0/temp1 final breakdown,docs/oci_hsg_qwen8_pard1_standalone_temp01_20260616_r4_noprof_metrics.csv,OCI-HSG Qwen8 PARD-1 temp0/temp1 r4 no-profiler 2026-06-16,50,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/oci_qwen8_pard1_temp01_20260616_r4_noprof/qwen8_swe_osl32k_oci_temp01_t00_baseline_pard1_k3_k5_offset0_n4_isl4096_osl32768_bs1_2_20260616_r4_noprof/baseline/breakdown.json,True
SWE,Qwen3-8B,0.0,1.0,4,4096.0,32768.0,baseline,,COMPLETED,148.8444000392892,148.8444000392892,1.0,,,legacy final breakdown,remote:/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen8_swe_verified_osl32k_bsweep_lyris_bs4_baseline_offset0_n4_isl4096_osl32768_bs4_20260612/breakdown.json,Lyris legacy breakdowns refreshed 2026-06-25,40,/tmp/qwen_legacy_breakdowns/root/vllm-runs/qwen8_swe_verified_osl32k_bsweep_lyris_bs4_baseline_offset0_n4_isl4096_osl32768_bs4_20260612,True
SWE,Qwen3-8B,0.0,1.0,8,4096.0,32768.0,baseline,,COMPLETED,295.0859051455756,295.0859051455756,1.0,,,legacy final breakdown,remote:/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen8_swe_verified_osl32k_bsweep_lyris_bs8_baseline_offset0_n8_isl4096_osl32768_bs8_20260612/breakdown.json,Lyris legacy breakdowns refreshed 2026-06-25,40,/tmp/qwen_legacy_breakdowns/root/vllm-runs/qwen8_swe_verified_osl32k_bsweep_lyris_bs8_baseline_offset0_n8_isl4096_osl32768_bs8_20260612,True
SWE,Qwen3-8B,0.0,1.0,16,4096.0,32768.0,baseline,,COMPLETED,601.2868745648346,601.2868745648346,1.0,,,legacy final breakdown,remote:/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen8_swe_verified_osl32k_bsweep_lyris_bs16_baseline_offset0_n16_isl4096_osl32768_bs16_20260612/breakdown.json,Lyris legacy breakdowns refreshed 2026-06-25,40,/tmp/qwen_legacy_breakdowns/root/vllm-runs/qwen8_swe_verified_osl32k_bsweep_lyris_bs16_baseline_offset0_n16_isl4096_osl32768_bs16_20260612,True
SWE,Qwen3-8B,0.0,1.0,32,4096.0,32768.0,baseline,,COMPLETED,707.6417956351966,707.6417956351966,1.0,,,legacy final breakdown,remote:/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen8_swe_verified_osl32k_bsweep_lyris_bs32_baseline_offset0_n32_isl4096_osl32768_bs32_20260612_lowmbt/breakdown.json,Lyris legacy breakdowns refreshed 2026-06-25,40,/tmp/qwen_legacy_breakdowns/root/vllm-runs/qwen8_swe_verified_osl32k_bsweep_lyris_bs32_baseline_offset0_n32_isl4096_osl32768_bs32_20260612_lowmbt,True
SWE,Qwen3-8B,0.0,1.0,4,4096.0,32768.0,eagle3_k3,,COMPLETED,229.50145388567796,148.8444000392892,1.5418884004040352,63.095553397486825,2.892866601924605,legacy final breakdown,remote:/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen8_swe_verified_osl32k_bsweep_lyris_bs4_eagle3_offset0_n4_isl4096_osl32768_bs4_k3_20260612/breakdown.json,Lyris legacy breakdowns refreshed 2026-06-25,40,/tmp/qwen_legacy_breakdowns/root/vllm-runs/qwen8_swe_verified_osl32k_bsweep_lyris_bs4_eagle3_offset0_n4_isl4096_osl32768_bs4_k3_20260612,True
SWE,Qwen3-8B,0.0,1.0,8,4096.0,32768.0,eagle3_k3,,COMPLETED,462.77055560881263,295.0859051455756,1.5682570652790502,62.972678077435994,2.8891803423230797,legacy final breakdown,remote:/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen8_swe_verified_osl32k_bsweep_lyris_bs8_eagle3_offset0_n8_isl4096_osl32768_bs8_k3_20260612/breakdown.json,Lyris legacy breakdowns refreshed 2026-06-25,40,/tmp/qwen_legacy_breakdowns/root/vllm-runs/qwen8_swe_verified_osl32k_bsweep_lyris_bs8_eagle3_offset0_n8_isl4096_osl32768_bs8_k3_20260612,True
SWE,Qwen3-8B,0.0,1.0,16,4096.0,32768.0,eagle3_k3,,COMPLETED,738.432423216089,601.2868745648346,1.2280867160962223,64.90458844868162,2.947137653460449,legacy final breakdown,remote:/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen8_swe_verified_osl32k_bsweep_lyris_bs16_eagle3_offset0_n16_isl4096_osl32768_bs16_k3_20260612/breakdown.json,Lyris legacy breakdowns refreshed 2026-06-25,40,/tmp/qwen_legacy_breakdowns/root/vllm-runs/qwen8_swe_verified_osl32k_bsweep_lyris_bs16_eagle3_offset0_n16_isl4096_osl32768_bs16_k3_20260612,True
SWE,Qwen3-8B,0.0,1.0,32,4096.0,32768.0,eagle3_k3,,COMPLETED,1482.5797560807734,179.84541478043053,8.24363388908649,65.0818142739957,2.9524544282198706,legacy final breakdown,remote:/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen8_swe_verified_osl32k_bsweep_lyris_bs32_eagle3_offset0_n32_isl4096_osl32768_bs32_k3_20260612_lowmbt/breakdown.json,Lyris legacy breakdowns refreshed 2026-06-25,40,/tmp/qwen_legacy_breakdowns/root/vllm-runs/qwen8_swe_verified_osl32k_bsweep_lyris_bs32_eagle3_offset0_n32_isl4096_osl32768_bs32_k3_20260612_lowmbt,True
SWE,Qwen3-8B,0.0,1.0,4,4096.0,32768.0,pard2_k5,,COMPLETED,60.795560447784126,148.8444000392892,0.4084504383889245,4.558596201950552,1.2279298100975276,legacy final breakdown,remote:/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen8_swe_verified_osl32k_bsweep_lyris_bs4_pard2_offset0_n4_isl4096_osl32768_bs4_k5_20260612/breakdown.json,Lyris legacy breakdowns refreshed 2026-06-25,40,/tmp/qwen_legacy_breakdowns/root/vllm-runs/qwen8_swe_verified_osl32k_bsweep_lyris_bs4_pard2_offset0_n4_isl4096_osl32768_bs4_k5_20260612,True
SWE,Qwen3-8B,0.0,1.0,8,4096.0,32768.0,pard2_k5,,COMPLETED,110.46472245763871,295.0859051455756,0.3743476748004715,5.770983360778627,1.2885491680389314,legacy final breakdown,remote:/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen8_swe_verified_osl32k_bsweep_lyris_bs8_pard2_offset0_n8_isl4096_osl32768_bs8_k5_20260612/breakdown.json,Lyris legacy breakdowns refreshed 2026-06-25,40,/tmp/qwen_legacy_breakdowns/root/vllm-runs/qwen8_swe_verified_osl32k_bsweep_lyris_bs8_pard2_offset0_n8_isl4096_osl32768_bs8_k5_20260612,True
SWE,Qwen3-8B,0.0,1.0,16,4096.0,32768.0,pard2_k5,,COMPLETED,142.69583158755069,601.2868745648346,0.237317389791392,5.510318282897586,1.2755159141448793,legacy final breakdown,remote:/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen8_swe_verified_osl32k_bsweep_lyris_bs16_pard2_offset0_n16_isl4096_osl32768_bs16_k5_20260612/breakdown.json,Lyris legacy breakdowns refreshed 2026-06-25,40,/tmp/qwen_legacy_breakdowns/root/vllm-runs/qwen8_swe_verified_osl32k_bsweep_lyris_bs16_pard2_offset0_n16_isl4096_osl32768_bs16_k5_20260612,True
SWE,Qwen3-8B,0.0,1.0,32,4096.0,32768.0,pard2_k5,,COMPLETED,240.8931732286492,179.84541478043053,1.3394457318956428,6.009140801835602,1.30045704009178,legacy final breakdown,remote:/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen8_swe_verified_osl32k_bsweep_lyris_bs32_pard2_offset0_n32_isl4096_osl32768_bs32_k5_20260612_lowmbt/breakdown.json,Lyris legacy breakdowns refreshed 2026-06-25,40,/tmp/qwen_legacy_breakdowns/root/vllm-runs/qwen8_swe_verified_osl32k_bsweep_lyris_bs32_pard2_offset0_n32_isl4096_osl32768_bs32_k5_20260612_lowmbt,True
SWE,Qwen3-8B,0.0,1.0,1,4096.0,32768.0,pard_k3,,COMPLETED,54.00336113279522,42.26059745667141,1.2778655386536677,78.41036002625813,3.352310800787744,local OCI-HSG Qwen8 PARD-1 temp0/temp1 final breakdown,docs/oci_hsg_qwen8_pard1_standalone_temp01_20260616_r4_noprof_metrics.csv,OCI-HSG Qwen8 PARD-1 temp0/temp1 r4 no-profiler 2026-06-16,50,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/oci_qwen8_pard1_temp01_20260616_r4_noprof/qwen8_swe_osl32k_oci_temp01_t00_baseline_pard1_k3_k5_offset0_n4_isl4096_osl32768_bs1_2_20260616_r4_noprof/pard_k3/breakdown.json,True
SWE,Qwen3-8B,0.0,1.0,2,4096.0,32768.0,pard_k3,,COMPLETED,82.18013176305921,74.13422078465126,1.1085316725966554,66.70559142739387,3.001167742821816,local OCI-HSG Qwen8 PARD-1 temp0/temp1 final breakdown,docs/oci_hsg_qwen8_pard1_standalone_temp01_20260616_r4_noprof_metrics.csv,OCI-HSG Qwen8 PARD-1 temp0/temp1 r4 no-profiler 2026-06-16,50,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/oci_qwen8_pard1_temp01_20260616_r4_noprof/qwen8_swe_osl32k_oci_temp01_t00_baseline_pard1_k3_k5_offset0_n4_isl4096_osl32768_bs1_2_20260616_r4_noprof/pard_k3/breakdown.json,True
SWE,Qwen3-8B,0.0,1.0,1,4096.0,32768.0,pard_k5,,COMPLETED,62.5349650709006,42.26059745667141,1.4797463555742656,60.55683599151839,4.02784179957592,local OCI-HSG Qwen8 PARD-1 temp0/temp1 final breakdown,docs/oci_hsg_qwen8_pard1_standalone_temp01_20260616_r4_noprof_metrics.csv,OCI-HSG Qwen8 PARD-1 temp0/temp1 r4 no-profiler 2026-06-16,50,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/oci_qwen8_pard1_temp01_20260616_r4_noprof/qwen8_swe_osl32k_oci_temp01_t00_baseline_pard1_k3_k5_offset0_n4_isl4096_osl32768_bs1_2_20260616_r4_noprof/pard_k5/breakdown.json,True
SWE,Qwen3-8B,0.0,1.0,2,4096.0,32768.0,pard_k5,,COMPLETED,70.67054388947791,74.13422078465126,0.95327829902961,40.51573285315234,3.025786642657617,local OCI-HSG Qwen8 PARD-1 temp0/temp1 final breakdown,docs/oci_hsg_qwen8_pard1_standalone_temp01_20260616_r4_noprof_metrics.csv,OCI-HSG Qwen8 PARD-1 temp0/temp1 r4 no-profiler 2026-06-16,50,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/oci_qwen8_pard1_temp01_20260616_r4_noprof/qwen8_swe_osl32k_oci_temp01_t00_baseline_pard1_k3_k5_offset0_n4_isl4096_osl32768_bs1_2_20260616_r4_noprof/pard_k5/breakdown.json,True
SWE,Qwen3-8B,0.0,1.0,4,4096.0,32768.0,suffix_k32,,COMPLETED,846.2243585255483,148.8444000392892,5.685295236516641,92.4559264816204,10.3877648179005,legacy final breakdown,remote:/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen8_swe_verified_osl32k_bsweep_lyris_bs4_suffix_offset0_n4_isl4096_osl32768_bs4_k32_arctic_20260612/breakdown.json,Lyris legacy breakdowns refreshed 2026-06-25,40,/tmp/qwen_legacy_breakdowns/root/vllm-runs/qwen8_swe_verified_osl32k_bsweep_lyris_bs4_suffix_offset0_n4_isl4096_osl32768_bs4_k32_arctic_20260612,True
SWE,Qwen3-8B,0.0,1.0,8,4096.0,32768.0,suffix_k32,,COMPLETED,1397.793084346113,295.0859051455756,4.736902237524816,91.85459179708748,10.2433531435721,legacy final breakdown,remote:/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen8_swe_verified_osl32k_bsweep_lyris_bs8_suffix_offset0_n8_isl4096_osl32768_bs8_k32_arctic_20260612/breakdown.json,Lyris legacy breakdowns refreshed 2026-06-25,40,/tmp/qwen_legacy_breakdowns/root/vllm-runs/qwen8_swe_verified_osl32k_bsweep_lyris_bs8_suffix_offset0_n8_isl4096_osl32768_bs8_k32_arctic_20260612,True
SWE,Qwen3-8B,0.0,1.0,16,4096.0,32768.0,suffix_k32,,COMPLETED,2597.428519433311,601.2868745648346,4.319782502009762,92.13326920043544,10.292532505794084,legacy final breakdown,remote:/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen8_swe_verified_osl32k_bsweep_lyris_bs16_suffix_offset0_n16_isl4096_osl32768_bs16_k32_arctic_20260612/breakdown.json,Lyris legacy breakdowns refreshed 2026-06-25,40,/tmp/qwen_legacy_breakdowns/root/vllm-runs/qwen8_swe_verified_osl32k_bsweep_lyris_bs16_suffix_offset0_n16_isl4096_osl32768_bs16_k32_arctic_20260612,True
SWE,Qwen3-8B,0.0,1.0,32,4096.0,32768.0,suffix_k32,,COMPLETED,2405.2003063165257,179.84541478043053,13.373709356187836,88.14287632603734,9.55747210269127,legacy final breakdown,remote:/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen8_swe_verified_osl32k_bsweep_lyris_bs32_suffix_offset0_n32_isl4096_osl32768_bs32_k32_arctic_20260612_lowmbt/breakdown.json,Lyris legacy breakdowns refreshed 2026-06-25,40,/tmp/qwen_legacy_breakdowns/root/vllm-runs/qwen8_swe_verified_osl32k_bsweep_lyris_bs32_suffix_offset0_n32_isl4096_osl32768_bs32_k32_arctic_20260612_lowmbt,True
SWE,Qwen3-235B-A22B,1.0,1.0,1,4096.0,32768.0,baseline,,COMPLETED,2.1345933246551825,2.1345933246551825,1.0,,,Lyris SWE temp0/temp1 core matrix partial 2026-06-16,docs/lyris_swebench_osl32k_temp01_core_matrix_20260616_partial_metrics.csv,Lyris SWE temp0/temp1 core matrix partial 2026-06-16,45,/home/sna/vllm-runs/swe_temp01_core_20260616_home_retry/qwen235b_swe_verified_osl32k_temp01_baseline_offset0_n1_isl4096_osl32768_bs1_20260616_swe_temp01_core_home_mount_qwen235b_bs1_n1_t10/breakdown.json,True
SWE,Qwen3-235B-A22B,1.0,1.0,2,4096.0,32768.0,baseline,,COMPLETED,4.1208614649423545,4.1208614649423545,1.0,,,Lyris SWE temp0/temp1 core matrix partial 2026-06-16,docs/lyris_swebench_osl32k_temp01_core_matrix_20260616_partial_metrics.csv,Lyris SWE temp0/temp1 core matrix partial 2026-06-16,45,/home/sna/vllm-runs/swe_temp01_core_20260616_home_retry/qwen235b_swe_verified_osl32k_temp01_baseline_offset0_n4_isl4096_osl32768_bs2_20260616_swe_temp01_core_home_mount_qwen235b_baseline_bs2_qwen235b_t10/breakdown.json,True
SWE,Qwen3-235B-A22B,1.0,1.0,1,4096.0,32768.0,eagle3_k3,,COMPLETED,3.2169325843250025,2.1345933246551825,1.507047055365761,21.075812484173735,1.632274374525212,Lyris SWE temp0/temp1 home-retry 2026-06-16,docs/lyris_swebench_osl32k_temp01_home_retry_metrics_live_20260616.csv,Lyris SWE temp0/temp1 home-retry 2026-06-16,55,/home/sna/vllm-runs/swe_temp01_core_20260616_home_retry/qwen235b_swe_verified_osl32k_temp01_eagle3_offset0_n4_isl4096_osl32768_bs1_2_k3_20260616_swe_temp01_core_home_retry_qwen235b_t10/breakdown.json,True
SWE,Qwen3-235B-A22B,1.0,1.0,2,4096.0,32768.0,eagle3_k3,,COMPLETED,6.140425077015267,4.1208614649423545,1.468408716001902,23.05729798566475,1.6917189395699426,Lyris SWE temp0/temp1 core matrix partial 2026-06-16,docs/lyris_swebench_osl32k_temp01_core_matrix_20260616_partial_metrics.csv,Lyris SWE temp0/temp1 core matrix partial 2026-06-16,45,/home/sna/vllm-runs/swe_temp01_core_20260616_home_retry/qwen235b_swe_verified_osl32k_temp01_eagle3_offset0_n4_isl4096_osl32768_bs2_k3_20260616_swe_temp01_core_home_mount_qwen235b_eagle3_t10_bs2_qwen235b_t10/breakdown.json,True
SWE,Qwen3-235B-A22B,1.0,1.0,1,4096.0,32768.0,pard2_k1,2165313.0,COMPLETED,1.7766,2.1345933246551825,0.8322896822920535,8.0741,0.0807,final breakdown,docs/lyris_qwen235b_swe_pard2_k_sweep_live_log_metrics_20260620.csv,Lyris SWE Qwen235B PARD-2 K sweep,15,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen235b_a22b_swe_verified_osl32k_bsweep_lyris_tp4_fp8kv_bs1_pard2_offset0_n1_isl4096_osl32768_bs1_k1_20260620_swe_pard2_ksweep_t10_k1,True
SWE,Qwen3-235B-A22B,1.0,1.0,2,4096.0,32768.0,pard2_k1,2165314.0,COMPLETED,3.595,4.1208614649423545,0.8723904044297421,7.6799,0.0768,final breakdown,docs/lyris_qwen235b_swe_pard2_k_sweep_live_log_metrics_20260620.csv,Lyris SWE Qwen235B PARD-2 K sweep,15,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen235b_a22b_swe_verified_osl32k_bsweep_lyris_tp4_fp8kv_bs2_pard2_offset0_n2_isl4096_osl32768_bs2_k1_20260620_swe_pard2_ksweep_t10_k1,True
SWE,Qwen3-235B-A22B,1.0,1.0,4,4096.0,32768.0,pard2_k1,2165315.0,COMPLETED,6.9856,7.923111303156699,0.8816738441143469,9.6106,0.0961,final breakdown,docs/lyris_qwen235b_swe_pard2_k_sweep_live_log_metrics_20260620.csv,Lyris SWE Qwen235B PARD-2 K sweep,15,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen235b_a22b_swe_verified_osl32k_bsweep_lyris_tp4_fp8kv_bs4_pard2_offset0_n4_isl4096_osl32768_bs4_k1_20260620_swe_pard2_ksweep_t10_k1,True
SWE,Qwen3-235B-A22B,1.0,1.0,8,4096.0,32768.0,pard2_k1,2165316.0,COMPLETED,13.3138,15.075989863776506,0.8831128251146834,20.4293,0.2043,final breakdown,docs/lyris_qwen235b_swe_pard2_k_sweep_live_log_metrics_20260620.csv,Lyris SWE Qwen235B PARD-2 K sweep,15,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen235b_a22b_swe_verified_osl32k_bsweep_lyris_tp4_fp8kv_bs8_pard2_offset0_n8_isl4096_osl32768_bs8_k1_20260620_swe_pard2_ksweep_t10_k1,True
SWE,Qwen3-235B-A22B,1.0,1.0,16,4096.0,32768.0,pard2_k1,2165317.0,COMPLETED,26.003,30.56043220920272,0.8508714740025721,13.1989,0.132,final breakdown,docs/lyris_qwen235b_swe_pard2_k_sweep_live_log_metrics_20260620.csv,Lyris SWE Qwen235B PARD-2 K sweep,15,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen235b_a22b_swe_verified_osl32k_bsweep_lyris_tp4_fp8kv_bs16_pard2_offset0_n16_isl4096_osl32768_bs16_k1_20260620_swe_pard2_ksweep_t10_k1,True
SWE,Qwen3-235B-A22B,1.0,1.0,32,4096.0,32768.0,pard2_k1,2165318.0,COMPLETED,50.225,60.25629688901522,0.8335228447992473,14.4944,0.1449,final breakdown,docs/lyris_qwen235b_swe_pard2_k_sweep_live_log_metrics_20260620.csv,Lyris SWE Qwen235B PARD-2 K sweep,15,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen235b_a22b_swe_verified_osl32k_bsweep_lyris_tp4_fp8kv_bs32_pard2_offset0_n32_isl4096_osl32768_bs32_k1_20260620_swe_pard2_ksweep_t10_k1,True
SWE,Qwen3-235B-A22B,1.0,1.0,1,4096.0,32768.0,pard2_k11,2165323.0,COMPLETED,1.8575,2.1345933246551825,0.8701891730594896,1.0778,0.1186,final breakdown,docs/lyris_qwen235b_swe_pard2_k_sweep_live_log_metrics_20260620.csv,Lyris SWE Qwen235B PARD-2 K sweep,15,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen235b_a22b_swe_verified_osl32k_bsweep_lyris_tp4_fp8kv_bs1_pard2_offset0_n1_isl4096_osl32768_bs1_k11_20260620_swe_pard2_ksweep_t10_k11,True
SWE,Qwen3-235B-A22B,1.0,1.0,1,4096.0,32768.0,pard2_k3,2165292.0,COMPLETED,1.834,2.1345933246551825,0.8591800502778488,3.679,0.1104,final breakdown,docs/lyris_qwen235b_swe_pard2_k_sweep_live_log_metrics_20260620.csv,Lyris SWE Qwen235B PARD-2 K sweep,15,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen235b_a22b_swe_verified_osl32k_bsweep_lyris_tp4_fp8kv_bs1_pard2_offset0_n1_isl4096_osl32768_bs1_k3_20260620_swe_pard2_ksweep_t10_k3,True
SWE,Qwen3-235B-A22B,1.0,1.0,2,4096.0,32768.0,pard2_k3,2165293.0,COMPLETED,3.5587,4.1208614649423545,0.8635815666882123,3.6157,0.1085,final breakdown,docs/lyris_qwen235b_swe_pard2_k_sweep_live_log_metrics_20260620.csv,Lyris SWE Qwen235B PARD-2 K sweep,15,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen235b_a22b_swe_verified_osl32k_bsweep_lyris_tp4_fp8kv_bs2_pard2_offset0_n2_isl4096_osl32768_bs2_k3_20260620_swe_pard2_ksweep_t10_k3,True
SWE,Qwen3-235B-A22B,1.0,1.0,4,4096.0,32768.0,pard2_k3,2165294.0,COMPLETED,7.0393,7.923111303156699,0.8884514846074958,4.1792,0.1254,final breakdown,docs/lyris_qwen235b_swe_pard2_k_sweep_live_log_metrics_20260620.csv,Lyris SWE Qwen235B PARD-2 K sweep,15,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen235b_a22b_swe_verified_osl32k_bsweep_lyris_tp4_fp8kv_bs4_pard2_offset0_n4_isl4096_osl32768_bs4_k3_20260620_swe_pard2_ksweep_t10_k3,True
SWE,Qwen3-235B-A22B,1.0,1.0,8,4096.0,32768.0,pard2_k3,2165295.0,COMPLETED,13.4002,15.075989863776506,0.8888437920880424,4.2757,0.1283,final breakdown,docs/lyris_qwen235b_swe_pard2_k_sweep_live_log_metrics_20260620.csv,Lyris SWE Qwen235B PARD-2 K sweep,15,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen235b_a22b_swe_verified_osl32k_bsweep_lyris_tp4_fp8kv_bs8_pard2_offset0_n8_isl4096_osl32768_bs8_k3_20260620_swe_pard2_ksweep_t10_k3,True
